ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,mean
116,Indonesia,1518,Jambi,73647,Batanghari,NO,3000,Member State,2001,0.469856546108,4.43914670953,7447.7335155232095
116,Indonesia,1518,Jambi,73663,Bungo,NO,3000,Member State,2001,0.389502581355,3.14513590942,7407.653103567451
116,Indonesia,1518,Jambi,73795,Merangin,NO,3000,Member State,2001,0.607110949706,4.7681628457,7284.227198685454
116,Indonesia,1518,Jambi,73803,Muarojambi,NO,3000,Member State,2001,0.447612485986,4.91528979886,7114.53236852319
116,Indonesia,1518,Jambi,73841,Sarolangun,NO,3000,Member State,2001,0.478622675616,4.6164167934,7511.744569649587
116,Indonesia,1518,Jambi,73862,Tanjungjabung Barat,NO,3000,Member State,2001,0.404614281988,2.99408461748,7225.568974714536
116,Indonesia,1518,Jambi,73863,Tanjungjabung Timur,NO,3000,Member State,2001,0.379863677967,3.78308834145,7204.124085587584
116,Indonesia,1518,Jambi,73868,Tebo,NO,3000,Member State,2001,0.492638082266,4.53521580276,7046.698884158958
116,Indonesia,1535,Sumatera Barat,73696,Kepulauan Mentawai,NO,3000,Member State,2001,0.498141115644,10.8873219955,7190.596878245423
116,Indonesia,73618,Riau,73651,Bengkalis,NO,3000,Member State,2001,1.17769851337,13.9245301034,7572.165816377495
116,Indonesia,73618,Riau,73684,Indragiri Hulu,NO,3000,Member State,2001,0.625398230839,4.41959215641,7371.158993313954
116,Indonesia,73618,Riau,73688,Kampar,NO,3000,Member State,2001,0.864480671295,7.62172985173,7830.21973419894
116,Indonesia,73618,Riau,73764,Kuantan Singingi,NO,3000,Member State,2001,0.42498353345,3.93002597925,7260.184704083828
116,Indonesia,73618,Riau,73825,Pelalawan,NO,3000,Member State,2001,1.02773039776,7.78520210095,7392.599813522298
116,Indonesia,73618,Riau,73835,Rokanhilir,NO,3000,Member State,2001,0.721690569668,6.79481977681,7731.251173908135
116,Indonesia,73618,Riau,73836,Rokanhulu,NO,3000,Member State,2001,0.650702474893,5.63748065756,8008.487513165876
116,Indonesia,73618,Riau,73849,Siak,NO,3000,Member State,2001,0.633269615812,5.45505334234,7656.192081724908
116,Indonesia,1535,Sumatera Barat,73743,Kota Pariaman,NO,3000,Member State,2002,0.0045300406741,0.32116543753,6854.587329218179
116,Indonesia,1535,Sumatera Barat,73819,Padangpariaman,NO,3000,Member State,2002,0.11372790803,2.08411565506,7595.074183380726
116,Indonesia,1537,Sumatera Utara,73738,Kota Padangsidempuan,NO,3000,Member State,2002,0.0463321934654,1.57233260767,7793.6635061224
116,Indonesia,1537,Sumatera Utara,73864,Tapanuli Selatan,NO,3000,Member State,2002,0.920630063933,9.45689689269,8003.553853565383
116,Indonesia,73622,Sumatera Selatan,73643,Banyuasin,NO,3000,Member State,2002,1.00801195612,9.91304786765,6952.450606652993
116,Indonesia,73622,Sumatera Selatan,73734,Kota Lubuklinggau,NO,3000,Member State,2002,0.028783430987,0.961531133376,7979.282311637754
116,Indonesia,73622,Sumatera Selatan,73739,Kota Pagaralam,NO,3000,Member State,2002,0.0455706775859,1.20782068152,7705.606729803037
116,Indonesia,73622,Sumatera Selatan,73748,Kota Prabumulih,NO,3000,Member State,2002,0.0351303661765,0.970943022872,7824.329499560831
116,Indonesia,73622,Sumatera Selatan,73769,Lahat,NO,3000,Member State,2002,0.616056365546,5.45210400008,8017.163363707392
116,Indonesia,73622,Sumatera Selatan,73802,Muaraenim,NO,3000,Member State,2002,0.640975000482,5.90823994801,8001.11334557911
116,Indonesia,73622,Sumatera Selatan,73806,Musibanyuasin,NO,3000,Member State,2002,1.10945559701,7.31371315206,7639.197319800493
116,Indonesia,73622,Sumatera Selatan,73807,Musirawas,NO,3000,Member State,2002,0.992086016944,6.13004365251,7704.033980641953
116,Indonesia,1514,Bengkulu,73653,Bengkulu Selatan,NO,3000,Member State,2003,0.100856407186,1.57598833146,8166.510442018834
116,Indonesia,1514,Bengkulu,73654,Bengkulu Utara,NO,3000,Member State,2003,0.462679971506,4.78569163797,8123.100819258483
116,Indonesia,1514,Bengkulu,73692,Kaur,NO,3000,Member State,2003,0.209708899742,2.59525008825,8343.831322816313
116,Indonesia,1514,Bengkulu,73804,Muko-muko,NO,3000,Member State,2003,0.343289133886,2.7333458257,8190.772757085708
116,Indonesia,1514,Bengkulu,73844,Seluma,NO,3000,Member State,2003,0.203669259094,2.23118756681,8226.751659341811
116,Indonesia,1537,Sumatera Utara,73668,Dairi,NO,3000,Member State,2003,0.145918853741,2.30263058883,7460.802772985674
116,Indonesia,1537,Sumatera Utara,73683,Humbang Hasundutan,NO,3000,Member State,2003,0.203978720336,2.24146797808,7517.604887352747
116,Indonesia,1537,Sumatera Utara,73811,Nias Selatan,NO,3000,Member State,2003,0.199515762841,6.28902714027,7294.119195768677
116,Indonesia,1537,Sumatera Utara,73812,Nias,NO,3000,Member State,2003,0.228725004981,3.44080341004,7344.50504330866
116,Indonesia,1537,Sumatera Utara,73820,Pakpakbharat,NO,3000,Member State,2003,0.127161205017,1.74575359682,7757.380703850974
116,Indonesia,1537,Sumatera Utara,73866,Tapanuli Utara,NO,3000,Member State,2003,0.305018596142,2.91800098479,7509.468326290052
116,Indonesia,1514,Bengkulu,73774,Lebong,NO,3000,Member State,2004,0.135850508744,2.24533263514,7652.989554999577
116,Indonesia,1514,Bengkulu,73834,Rejanglebong,NO,3000,Member State,2004,0.122512101101,2.01353446938,7478.767825861184
116,Indonesia,1514,Bengkulu,73882,Kepahiang,NO,3000,Member State,2004,0.0579977258587,1.20927178227,7765.284617786326
116,Indonesia,1535,Sumatera Barat,73670,Dharmasraya,NO,3000,Member State,2004,0.245116030742,3.95030423324,7329.9636498924765
116,Indonesia,1535,Sumatera Barat,73745,Kota Pasaman,NO,3000,Member State,2004,0.275909234645,3.21945289225,7711.224904910453
116,Indonesia,1535,Sumatera Barat,73822,Kota Pasaman Barat,NO,3000,Member State,2004,0.349707235693,3.34181814598,7866.741288283591
116,Indonesia,1535,Sumatera Barat,73842,Sawahlunto/sijunjung,NO,3000,Member State,2004,0.257379273326,2.86839188541,8007.384674979163
116,Indonesia,1535,Sumatera Barat,73852,Solok Selatan,NO,3000,Member State,2004,0.291327287611,3.24294457794,7707.391285078036
116,Indonesia,1535,Sumatera Barat,73853,Solok,NO,3000,Member State,2004,0.267404226539,3.92943416559,7298.2162580903305
116,Indonesia,1537,Sumatera Utara,73669,Deli Serdang,NO,3000,Member State,2004,0.190420219622,3.99300313946,6817.971186942816
116,Indonesia,1537,Sumatera Utara,73838,Samosir,NO,3000,Member State,2004,0.100320299993,2.82361513398,7005.506197837301
116,Indonesia,1537,Sumatera Utara,73847,Serdang Bedagai,NO,3000,Member State,2004,0.159089341872,3.07385522923,7539.393011470553
116,Indonesia,1537,Sumatera Utara,73871,Toba Samosir,NO,3000,Member State,2004,0.265724246487,5.35354351033,5505.054739573762
116,Indonesia,73622,Sumatera Selatan,73814,Ogan Ilir,NO,3000,Member State,2004,0.182927221408,2.66293911526,7191.506112727446
116,Indonesia,73622,Sumatera Selatan,73815,Ogan Komering Ilir,NO,3000,Member State,2004,1.39220765188,8.93599330011,6852.658060509656
116,Indonesia,73622,Sumatera Selatan,73816,Ogan Komering Ulu Selatan,NO,3000,Member State,2004,0.370067825374,3.57496508668,7874.775447859752
116,Indonesia,73622,Sumatera Selatan,73817,Ogan Komering Ulu Timur,NO,3000,Member State,2004,0.214740995209,2.4175965869,7216.569662787335
116,Indonesia,73622,Sumatera Selatan,73818,Ogan Komering Ulu,NO,3000,Member State,2004,0.353897865666,3.56854029186,8206.069086543215
116,Indonesia,1514,Bengkulu,73712,Kota Bengkulu,NO,3000,Member State,1000,0.0125890407038,0.802436248048,6196.800868120261
116,Indonesia,1518,Jambi,18002,Kerinci,NO,3000,Member State,1000,0.305400012954,2.67540514441,6954.035560084866
116,Indonesia,1518,Jambi,18003,Kota Jambi,NO,3000,Member State,1000,0.00840175686576,0.387431831209,4530.157101187243
116,Indonesia,1526,Lampung,18134,Kota Bandarlampung,NO,3000,Member State,1000,0.0241424207204,0.897588773316,6109.00114878697
116,Indonesia,1526,Lampung,18135,Lampung Selatan,NO,3000,Member State,1000,0.268681600957,6.39796857226,6773.6071050680675
116,Indonesia,1526,Lampung,18136,Lampung Tengah,NO,3000,Member State,1000,0.374800128039,4.51446433196,6362.344797427463
116,Indonesia,1526,Lampung,18137,Lampung Utara,NO,3000,Member State,1000,0.228049894299,2.62529071033,7067.316000081865
116,Indonesia,1526,Lampung,73737,Kota Metro,NO,3000,Member State,1000,0.00597196298497,0.433329796519,5804.717807275294
