ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,mean
116,Indonesia,1518,Jambi,73647,Batanghari,NO,3000,Member State,2001,0.469856546108,4.43914670953,5834.772542193421
116,Indonesia,1518,Jambi,73663,Bungo,NO,3000,Member State,2001,0.389502581355,3.14513590942,5735.701314091837
116,Indonesia,1518,Jambi,73795,Merangin,NO,3000,Member State,2001,0.607110949706,4.7681628457,6181.560272296819
116,Indonesia,1518,Jambi,73803,Muarojambi,NO,3000,Member State,2001,0.447612485986,4.91528979886,5637.633942485112
116,Indonesia,1518,Jambi,73841,Sarolangun,NO,3000,Member State,2001,0.478622675616,4.6164167934,6082.191619919429
116,Indonesia,1518,Jambi,73862,Tanjungjabung Barat,NO,3000,Member State,2001,0.404614281988,2.99408461748,6419.54321663332
116,Indonesia,1518,Jambi,73863,Tanjungjabung Timur,NO,3000,Member State,2001,0.379863677967,3.78308834145,5939.71706293231
116,Indonesia,1518,Jambi,73868,Tebo,NO,3000,Member State,2001,0.492638082266,4.53521580276,6407.1160255308205
116,Indonesia,1535,Sumatera Barat,73696,Kepulauan Mentawai,NO,3000,Member State,2001,0.498141115644,10.8873219955,5833.2150780196
116,Indonesia,73618,Riau,73651,Bengkalis,NO,3000,Member State,2001,1.17769851337,13.9245301034,6409.745795846537
116,Indonesia,73618,Riau,73684,Indragiri Hulu,NO,3000,Member State,2001,0.625398230839,4.41959215641,6372.406387042468
116,Indonesia,73618,Riau,73688,Kampar,NO,3000,Member State,2001,0.864480671295,7.62172985173,6669.367475948552
116,Indonesia,73618,Riau,73764,Kuantan Singingi,NO,3000,Member State,2001,0.42498353345,3.93002597925,6572.198796581326
116,Indonesia,73618,Riau,73825,Pelalawan,NO,3000,Member State,2001,1.02773039776,7.78520210095,6637.169497437469
116,Indonesia,73618,Riau,73835,Rokanhilir,NO,3000,Member State,2001,0.721690569668,6.79481977681,6387.312828186617
116,Indonesia,73618,Riau,73836,Rokanhulu,NO,3000,Member State,2001,0.650702474893,5.63748065756,6710.169644526636
116,Indonesia,73618,Riau,73849,Siak,NO,3000,Member State,2001,0.633269615812,5.45505334234,6903.518637776868
116,Indonesia,1535,Sumatera Barat,73743,Kota Pariaman,NO,3000,Member State,2002,0.0045300406741,0.32116543753,5682.28308504634
116,Indonesia,1535,Sumatera Barat,73819,Padangpariaman,NO,3000,Member State,2002,0.11372790803,2.08411565506,6079.021222986988
116,Indonesia,1537,Sumatera Utara,73738,Kota Padangsidempuan,NO,3000,Member State,2002,0.0463321934654,1.57233260767,5488.0297004393615
116,Indonesia,1537,Sumatera Utara,73864,Tapanuli Selatan,NO,3000,Member State,2002,0.920630063933,9.45689689269,5960.500058958511
116,Indonesia,73622,Sumatera Selatan,73643,Banyuasin,NO,3000,Member State,2002,1.00801195612,9.91304786765,5099.5132990865495
116,Indonesia,73622,Sumatera Selatan,73734,Kota Lubuklinggau,NO,3000,Member State,2002,0.028783430987,0.961531133376,5325.524311516812
116,Indonesia,73622,Sumatera Selatan,73739,Kota Pagaralam,NO,3000,Member State,2002,0.0455706775859,1.20782068152,5322.483353249261
116,Indonesia,73622,Sumatera Selatan,73748,Kota Prabumulih,NO,3000,Member State,2002,0.0351303661765,0.970943022872,5642.822106652989
116,Indonesia,73622,Sumatera Selatan,73769,Lahat,NO,3000,Member State,2002,0.616056365546,5.45210400008,5817.505155185781
116,Indonesia,73622,Sumatera Selatan,73802,Muaraenim,NO,3000,Member State,2002,0.640975000482,5.90823994801,5890.839728116639
116,Indonesia,73622,Sumatera Selatan,73806,Musibanyuasin,NO,3000,Member State,2002,1.10945559701,7.31371315206,5657.201003084114
116,Indonesia,73622,Sumatera Selatan,73807,Musirawas,NO,3000,Member State,2002,0.992086016944,6.13004365251,5906.315529056519
116,Indonesia,1514,Bengkulu,73653,Bengkulu Selatan,NO,3000,Member State,2003,0.100856407186,1.57598833146,6609.172196681176
116,Indonesia,1514,Bengkulu,73654,Bengkulu Utara,NO,3000,Member State,2003,0.462679971506,4.78569163797,6567.957411899697
116,Indonesia,1514,Bengkulu,73692,Kaur,NO,3000,Member State,2003,0.209708899742,2.59525008825,6140.807596340526
116,Indonesia,1514,Bengkulu,73804,Muko-muko,NO,3000,Member State,2003,0.343289133886,2.7333458257,7237.0723065161765
116,Indonesia,1514,Bengkulu,73844,Seluma,NO,3000,Member State,2003,0.203669259094,2.23118756681,6167.885392332519
116,Indonesia,1537,Sumatera Utara,73668,Dairi,NO,3000,Member State,2003,0.145918853741,2.30263058883,5178.474675935762
116,Indonesia,1537,Sumatera Utara,73683,Humbang Hasundutan,NO,3000,Member State,2003,0.203978720336,2.24146797808,4875.067126441908
116,Indonesia,1537,Sumatera Utara,73811,Nias Selatan,NO,3000,Member State,2003,0.199515762841,6.28902714027,5350.418160794435
116,Indonesia,1537,Sumatera Utara,73812,Nias,NO,3000,Member State,2003,0.228725004981,3.44080341004,5833.852022897742
116,Indonesia,1537,Sumatera Utara,73820,Pakpakbharat,NO,3000,Member State,2003,0.127161205017,1.74575359682,5384.986415133094
116,Indonesia,1537,Sumatera Utara,73866,Tapanuli Utara,NO,3000,Member State,2003,0.305018596142,2.91800098479,4897.091576662398
116,Indonesia,1514,Bengkulu,73774,Lebong,NO,3000,Member State,2004,0.135850508744,2.24533263514,5957.279830865281
116,Indonesia,1514,Bengkulu,73834,Rejanglebong,NO,3000,Member State,2004,0.122512101101,2.01353446938,4857.000957402689
116,Indonesia,1514,Bengkulu,73882,Kepahiang,NO,3000,Member State,2004,0.0579977258587,1.20927178227,6042.2993446576975
116,Indonesia,1535,Sumatera Barat,73670,Dharmasraya,NO,3000,Member State,2004,0.245116030742,3.95030423324,6550.358225580863
116,Indonesia,1535,Sumatera Barat,73745,Kota Pasaman,NO,3000,Member State,2004,0.275909234645,3.21945289225,5603.876172602676
116,Indonesia,1535,Sumatera Barat,73822,Kota Pasaman Barat,NO,3000,Member State,2004,0.349707235693,3.34181814598,5917.492736542166
116,Indonesia,1535,Sumatera Barat,73842,Sawahlunto/sijunjung,NO,3000,Member State,2004,0.257379273326,2.86839188541,6245.448961922414
116,Indonesia,1535,Sumatera Barat,73852,Solok Selatan,NO,3000,Member State,2004,0.291327287611,3.24294457794,6169.406773940593
116,Indonesia,1535,Sumatera Barat,73853,Solok,NO,3000,Member State,2004,0.267404226539,3.92943416559,5120.162950665993
116,Indonesia,1537,Sumatera Utara,73669,Deli Serdang,NO,3000,Member State,2004,0.190420219622,3.99300313946,4452.36708338573
116,Indonesia,1537,Sumatera Utara,73838,Samosir,NO,3000,Member State,2004,0.100320299993,2.82361513398,3812.337511475591
116,Indonesia,1537,Sumatera Utara,73847,Serdang Bedagai,NO,3000,Member State,2004,0.159089341872,3.07385522923,4907.999280242155
116,Indonesia,1537,Sumatera Utara,73871,Toba Samosir,NO,3000,Member State,2004,0.265724246487,5.35354351033,3510.573096542612
116,Indonesia,73622,Sumatera Selatan,73814,Ogan Ilir,NO,3000,Member State,2004,0.182927221408,2.66293911526,5464.804336731236
116,Indonesia,73622,Sumatera Selatan,73815,Ogan Komering Ilir,NO,3000,Member State,2004,1.39220765188,8.93599330011,5562.982850507536
116,Indonesia,73622,Sumatera Selatan,73816,Ogan Komering Ulu Selatan,NO,3000,Member State,2004,0.370067825374,3.57496508668,6234.082818505065
116,Indonesia,73622,Sumatera Selatan,73817,Ogan Komering Ulu Timur,NO,3000,Member State,2004,0.214740995209,2.4175965869,5891.006674531738
