ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,mean
116,Indonesia,1518,Jambi,73647,Batanghari,NO,3000,Member State,2001,0.469856546108,4.43914670953,6198.718362955673
116,Indonesia,1518,Jambi,73663,Bungo,NO,3000,Member State,2001,0.389502581355,3.14513590942,5270.113036449719
116,Indonesia,1518,Jambi,73795,Merangin,NO,3000,Member State,2001,0.607110949706,4.7681628457,5873.7844904391095
116,Indonesia,1518,Jambi,73803,Muarojambi,NO,3000,Member State,2001,0.447612485986,4.91528979886,5965.558472818774
116,Indonesia,1518,Jambi,73841,Sarolangun,NO,3000,Member State,2001,0.478622675616,4.6164167934,5878.352320318231
116,Indonesia,1518,Jambi,73862,Tanjungjabung Barat,NO,3000,Member State,2001,0.404614281988,2.99408461748,6056.711721529729
116,Indonesia,1518,Jambi,73863,Tanjungjabung Timur,NO,3000,Member State,2001,0.379863677967,3.78308834145,6307.9519961388205
116,Indonesia,1518,Jambi,73868,Tebo,NO,3000,Member State,2001,0.492638082266,4.53521580276,5892.228310225178
116,Indonesia,1535,Sumatera Barat,73696,Kepulauan Mentawai,NO,3000,Member State,2001,0.498141115644,10.8873219955,6776.9217073967275
116,Indonesia,73618,Riau,73651,Bengkalis,NO,3000,Member State,2001,1.17769851337,13.9245301034,6966.934093465187
116,Indonesia,73618,Riau,73684,Indragiri Hulu,NO,3000,Member State,2001,0.625398230839,4.41959215641,6177.647065321146
116,Indonesia,73618,Riau,73688,Kampar,NO,3000,Member State,2001,0.864480671295,7.62172985173,6035.424977180585
116,Indonesia,73618,Riau,73764,Kuantan Singingi,NO,3000,Member State,2001,0.42498353345,3.93002597925,5844.9901136160515
116,Indonesia,73618,Riau,73825,Pelalawan,NO,3000,Member State,2001,1.02773039776,7.78520210095,6552.589006769531
116,Indonesia,73618,Riau,73835,Rokanhilir,NO,3000,Member State,2001,0.721690569668,6.79481977681,6459.428142746103
116,Indonesia,73618,Riau,73836,Rokanhulu,NO,3000,Member State,2001,0.650702474893,5.63748065756,6145.991392896038
116,Indonesia,73618,Riau,73849,Siak,NO,3000,Member State,2001,0.633269615812,5.45505334234,6759.761765754715
116,Indonesia,1535,Sumatera Barat,73743,Kota Pariaman,NO,3000,Member State,2002,0.0045300406741,0.32116543753,7032.3602560578165
116,Indonesia,1535,Sumatera Barat,73819,Padangpariaman,NO,3000,Member State,2002,0.11372790803,2.08411565506,7662.659753559813
116,Indonesia,1537,Sumatera Utara,73738,Kota Padangsidempuan,NO,3000,Member State,2002,0.0463321934654,1.57233260767,7402.471493509692
116,Indonesia,1537,Sumatera Utara,73864,Tapanuli Selatan,NO,3000,Member State,2002,0.920630063933,9.45689689269,6647.765525453457
116,Indonesia,73622,Sumatera Selatan,73643,Banyuasin,NO,3000,Member State,2002,1.00801195612,9.91304786765,6092.806715535069
116,Indonesia,73622,Sumatera Selatan,73734,Kota Lubuklinggau,NO,3000,Member State,2002,0.028783430987,0.961531133376,6070.307106744343
116,Indonesia,73622,Sumatera Selatan,73739,Kota Pagaralam,NO,3000,Member State,2002,0.0455706775859,1.20782068152,6782.248500733644
116,Indonesia,73622,Sumatera Selatan,73748,Kota Prabumulih,NO,3000,Member State,2002,0.0351303661765,0.970943022872,5688.814402171855
116,Indonesia,73622,Sumatera Selatan,73769,Lahat,NO,3000,Member State,2002,0.616056365546,5.45210400008,6084.278864680314
116,Indonesia,73622,Sumatera Selatan,73802,Muaraenim,NO,3000,Member State,2002,0.640975000482,5.90823994801,5869.2165551616545
116,Indonesia,73622,Sumatera Selatan,73806,Musibanyuasin,NO,3000,Member State,2002,1.10945559701,7.31371315206,6238.215316570151
116,Indonesia,73622,Sumatera Selatan,73807,Musirawas,NO,3000,Member State,2002,0.992086016944,6.13004365251,5867.9297581455285
116,Indonesia,1514,Bengkulu,73653,Bengkulu Selatan,NO,3000,Member State,2003,0.100856407186,1.57598833146,8046.499025536749
116,Indonesia,1514,Bengkulu,73654,Bengkulu Utara,NO,3000,Member State,2003,0.462679971506,4.78569163797,8104.994909315984
116,Indonesia,1514,Bengkulu,73692,Kaur,NO,3000,Member State,2003,0.209708899742,2.59525008825,7498.626227203908
116,Indonesia,1514,Bengkulu,73804,Muko-muko,NO,3000,Member State,2003,0.343289133886,2.7333458257,8249.79290066836
116,Indonesia,1514,Bengkulu,73844,Seluma,NO,3000,Member State,2003,0.203669259094,2.23118756681,8026.780261492949
116,Indonesia,1537,Sumatera Utara,73668,Dairi,NO,3000,Member State,2003,0.145918853741,2.30263058883,7831.3103129785895
116,Indonesia,1537,Sumatera Utara,73683,Humbang Hasundutan,NO,3000,Member State,2003,0.203978720336,2.24146797808,7774.63565553029
116,Indonesia,1537,Sumatera Utara,73811,Nias Selatan,NO,3000,Member State,2003,0.199515762841,6.28902714027,7118.91247897362
116,Indonesia,1537,Sumatera Utara,73812,Nias,NO,3000,Member State,2003,0.228725004981,3.44080341004,7373.488467593022
116,Indonesia,1537,Sumatera Utara,73820,Pakpakbharat,NO,3000,Member State,2003,0.127161205017,1.74575359682,8019.366305812417
116,Indonesia,1537,Sumatera Utara,73866,Tapanuli Utara,NO,3000,Member State,2003,0.305018596142,2.91800098479,7245.283653473541
116,Indonesia,1514,Bengkulu,73774,Lebong,NO,3000,Member State,2004,0.135850508744,2.24533263514,7498.865271503854
116,Indonesia,1514,Bengkulu,73834,Rejanglebong,NO,3000,Member State,2004,0.122512101101,2.01353446938,6046.90284471838
116,Indonesia,1514,Bengkulu,73882,Kepahiang,NO,3000,Member State,2004,0.0579977258587,1.20927178227,7448.352752374102
116,Indonesia,1535,Sumatera Barat,73670,Dharmasraya,NO,3000,Member State,2004,0.245116030742,3.95030423324,6015.939446761544
116,Indonesia,1535,Sumatera Barat,73745,Kota Pasaman,NO,3000,Member State,2004,0.275909234645,3.21945289225,6208.359319590979
116,Indonesia,1535,Sumatera Barat,73822,Kota Pasaman Barat,NO,3000,Member State,2004,0.349707235693,3.34181814598,8091.2296839931605
116,Indonesia,1535,Sumatera Barat,73842,Sawahlunto/sijunjung,NO,3000,Member State,2004,0.257379273326,2.86839188541,6072.623669342258
116,Indonesia,1535,Sumatera Barat,73852,Solok Selatan,NO,3000,Member State,2004,0.291327287611,3.24294457794,5671.834120744167
